Local time,Ask,Bid,AskVolume,BidVolume
13.11.2023 06:46:42.633 GMT-0800,169.963,168.95700000000002,0.0132,0.0132
13.11.2023 06:46:42.684 GMT-0800,169.963,168.947,0.0132,0.0132
13.11.2023 06:46:45.782 GMT-0800,169.963,169.61700000000002,0.0132,0.0009
13.11.2023 06:47:07.449 GMT-0800,169.963,168.947,0.0132,0.0132
13.11.2023 06:47:09.579 GMT-0800,169.963,169.39700000000002,0.0132,0.0009
13.11.2023 06:47:11.073 GMT-0800,169.963,169.61700000000002,0.0132,0.0009
13.11.2023 06:47:20.336 GMT-0800,169.97,169.76700000000002,0.009,0.0009
13.11.2023 06:47:20.387 GMT-0800,170.533,169.637,0.0132,0.0132
13.11.2023 06:47:20.570 GMT-0800,170.533,169.697,0.0132,0.0009
13.11.2023 06:47:21.779 GMT-0800,170.583,169.697,0.0132,0.0132
13.11.2023 06:47:26.699 GMT-0800,170.483,169.697,0.0009,0.0132
13.11.2023 06:47:31.769 GMT-0800,170.513,169.697,0.0132,0.0132
13.11.2023 06:47:36.686 GMT-0800,170.47299999999998,169.697,0.0009,0.0132
13.11.2023 06:47:41.712 GMT-0800,170.41299999999998,169.697,0.0009,0.0132
13.11.2023 06:47:46.787 GMT-0800,170.44299999999998,169.697,0.0132,0.0132
13.11.2023 06:47:56.771 GMT-0800,170.503,169.697,0.0132,0.0132
13.11.2023 06:48:01.771 GMT-0800,170.523,169.697,0.0132,0.0132
13.11.2023 06:48:06.717 GMT-0800,170.513,169.697,0.0009,0.0132
13.11.2023 06:48:11.765 GMT-0800,170.533,169.697,0.0132,0.0132
13.11.2023 06:48:16.715 GMT-0800,170.503,169.697,0.0009,0.0132
13.11.2023 06:48:20.962 GMT-0800,170.493,169.747,0.0009,0.0009
13.11.2023 06:48:23.515 GMT-0800,170.493,169.757,0.0132,0.0009
13.11.2023 06:48:24.013 GMT-0800,170.453,169.747,0.0132,0.0132
13.11.2023 06:48:24.873 GMT-0800,170.453,169.80700000000002,0.0132,0.0009
13.11.2023 06:48:26.127 GMT-0800,170.553,169.80700000000002,0.0132,0.0132
13.11.2023 06:48:26.759 GMT-0800,170.583,169.80700000000002,0.0132,0.0132
13.11.2023 06:48:26.824 GMT-0800,170.583,169.86700000000002,0.0132,0.0009
13.11.2023 06:48:28.570 GMT-0800,170.583,169.89700000000002,0.0132,0.0009
13.11.2023 06:48:28.848 GMT-0800,170.323,169.89700000000002,0.0009,0.009
13.11.2023 06:48:28.899 GMT-0800,170.323,169.86700000000002,0.0132,0.0132
13.11.2023 06:48:30.590 GMT-0800,170.323,169.877,0.0132,0.0009
13.11.2023 06:48:30.691 GMT-0800,170.583,169.877,0.0132,0.0132
13.11.2023 06:48:33.641 GMT-0800,170.583,169.917,0.0132,0.0009
13.11.2023 06:48:38.677 GMT-0800,170.273,169.917,0.0009,0.009
13.11.2023 06:48:38.728 GMT-0800,170.263,169.747,0.0132,0.0132
13.11.2023 06:48:39.804 GMT-0800,170.353,169.747,0.0132,0.0132
13.11.2023 06:48:41.704 GMT-0800,170.263,169.747,0.0009,0.0132
13.11.2023 06:48:46.792 GMT-0800,170.343,169.747,0.0132,0.0132
13.11.2023 06:48:47.715 GMT-0800,170.343,169.847,0.0132,0.0009
13.11.2023 06:48:47.946 GMT-0800,170.343,169.857,0.0132,0.0009
13.11.2023 06:48:48.181 GMT-0800,170.343,169.847,0.0132,0.0132
13.11.2023 06:48:51.750 GMT-0800,170.393,169.847,0.0132,0.0132
13.11.2023 06:48:56.773 GMT-0800,170.423,169.847,0.0132,0.0132
13.11.2023 06:49:01.066 GMT-0800,170.47299999999998,169.847,0.0132,0.0132
13.11.2023 06:49:01.688 GMT-0800,170.313,169.847,0.0009,0.0132
13.11.2023 06:49:04.505 GMT-0800,170.283,169.847,0.0009,0.0132
13.11.2023 06:49:10.295 GMT-0800,170.283,169.907,0.0132,0.0009
13.11.2023 06:49:22.654 GMT-0800,170.283,169.917,0.0132,0.0009
13.11.2023 06:49:44.512 GMT-0800,170.283,169.92700000000002,0.0132,0.0132
13.11.2023 06:50:01.510 GMT-0800,170.283,170.08700000000002,0.009,0.0009
13.11.2023 06:50:01.561 GMT-0800,170.583,170.077,0.0132,0.0132
13.11.2023 06:50:03.447 GMT-0800,170.583,170.01700000000002,0.0132,0.0132
13.11.2023 06:50:09.777 GMT-0800,170.583,170.02700000000002,0.0132,0.0009
13.11.2023 06:50:14.389 GMT-0800,170.583,170.01700000000002,0.0132,0.0132
13.11.2023 06:50:14.490 GMT-0800,170.583,170.02700000000002,0.0132,0.0009
13.11.2023 06:50:16.243 GMT-0800,170.583,170.01700000000002,0.0132,0.0132
13.11.2023 06:50:16.344 GMT-0800,170.583,170.02700000000002,0.0132,0.0009
13.11.2023 06:50:16.395 GMT-0800,170.583,170.01700000000002,0.0132,0.0132
13.11.2023 06:50:16.547 GMT-0800,170.583,170.02700000000002,0.0132,0.0009
13.11.2023 06:50:16.812 GMT-0800,170.583,170.01700000000002,0.0132,0.0132
13.11.2023 06:50:23.966 GMT-0800,170.583,170.02700000000002,0.0132,0.0009
13.11.2023 06:50:32.395 GMT-0800,170.583,170.037,0.0132,0.0009
13.11.2023 06:50:32.564 GMT-0800,170.613,170.037,0.0132,0.0132
13.11.2023 06:50:32.804 GMT-0800,170.743,170.037,0.0132,0.0132
13.11.2023 06:50:33.435 GMT-0800,170.743,170.02700000000002,0.0132,0.0132
13.11.2023 06:50:34.336 GMT-0800,170.743,170.287,0.0132,0.0009
13.11.2023 06:50:34.440 GMT-0800,170.743,170.297,0.0132,0.0009
13.11.2023 06:50:44.533 GMT-0800,170.743,170.14700000000002,0.0132,0.0132
13.11.2023 06:51:08.109 GMT-0800,170.853,170.14700000000002,0.0132,0.0132
13.11.2023 06:51:13.713 GMT-0800,170.853,170.357,0.0132,0.0009
13.11.2023 06:51:16.740 GMT-0800,170.883,170.357,0.0132,0.0132
13.11.2023 06:51:21.732 GMT-0800,170.863,170.357,0.0009,0.0132
13.11.2023 06:51:26.686 GMT-0800,170.823,170.357,0.0009,0.0132
13.11.2023 06:51:27.261 GMT-0800,170.573,170.137,0.009,0.0132
