Local time,Ask,Bid,AskVolume,BidVolume
13.11.2023 06:30:55.694 GMT-0800,145.873,145.77700000000002,0.12,0.12
13.11.2023 06:30:56.974 GMT-0800,145.873,145.787,0.12,0.0009
13.11.2023 06:30:57.167 GMT-0800,145.853,145.787,0.0009,0.09
13.11.2023 06:30:57.218 GMT-0800,145.853,145.77700000000002,0.12,0.12
13.11.2023 06:30:57.876 GMT-0800,145.863,145.787,0.12,0.0009
13.11.2023 06:30:57.927 GMT-0800,145.864,145.786,0.12,0.12
13.11.2023 06:30:57.978 GMT-0800,145.853,145.787,0.12,0.12
13.11.2023 06:30:58.131 GMT-0800,145.864,145.786,0.12,0.12
13.11.2023 06:30:58.378 GMT-0800,145.853,145.787,0.0009,0.12
13.11.2023 06:30:58.429 GMT-0800,145.864,145.786,0.12,0.12
13.11.2023 06:30:58.584 GMT-0800,145.854,145.786,0.0009,0.12
13.11.2023 06:30:59.290 GMT-0800,145.853,145.77700000000002,0.12,0.12
13.11.2023 06:30:59.358 GMT-0800,145.853,145.787,0.12,0.0009
13.11.2023 06:30:59.409 GMT-0800,145.854,145.776,0.12,0.12
13.11.2023 06:30:59.694 GMT-0800,145.853,145.747,0.12,0.12
13.11.2023 06:30:59.794 GMT-0800,145.763,145.747,0.0009,0.09
13.11.2023 06:30:59.960 GMT-0800,145.854,145.746,0.12,0.09
13.11.2023 06:31:00.086 GMT-0800,145.724,145.626,0.12,0.0009
13.11.2023 06:31:00.636 GMT-0800,145.724,145.616,0.12,0.12
13.11.2023 06:31:00.686 GMT-0800,145.724,145.626,0.12,0.0009
13.11.2023 06:31:00.918 GMT-0800,145.72299999999998,145.67700000000002,0.12,0.0009
13.11.2023 06:31:01.172 GMT-0800,145.72299999999998,145.687,0.12,0.0009
13.11.2023 06:31:02.396 GMT-0800,145.724,145.696,0.12,0.12
13.11.2023 06:31:02.679 GMT-0800,145.724,145.686,0.12,0.12
13.11.2023 06:31:02.900 GMT-0800,145.713,145.637,0.12,0.12
13.11.2023 06:31:02.960 GMT-0800,145.714,145.64600000000002,0.12,0.0009
13.11.2023 06:31:03.062 GMT-0800,145.724,145.636,0.12,0.12
13.11.2023 06:31:03.113 GMT-0800,145.72299999999998,145.64700000000002,0.12,0.0009
13.11.2023 06:31:03.900 GMT-0800,145.724,145.626,0.12,0.12
13.11.2023 06:31:03.951 GMT-0800,145.724,145.606,0.12,0.12
13.11.2023 06:31:05.216 GMT-0800,145.704,145.606,0.0009,0.12
13.11.2023 06:31:06.537 GMT-0800,145.72299999999998,145.607,0.12,0.12
13.11.2023 06:31:08.656 GMT-0800,145.724,145.596,0.12,0.12
13.11.2023 06:31:08.914 GMT-0800,145.724,145.616,0.12,0.0009
13.11.2023 06:31:09.019 GMT-0800,145.713,145.61700000000002,0.0009,0.12
13.11.2023 06:31:09.568 GMT-0800,145.724,145.616,0.12,0.12
13.11.2023 06:31:09.970 GMT-0800,145.724,145.596,0.12,0.12
13.11.2023 06:31:10.206 GMT-0800,145.743,145.597,0.12,0.12
13.11.2023 06:31:10.985 GMT-0800,145.813,145.697,0.12,0.0009
13.11.2023 06:31:11.036 GMT-0800,145.813,145.70700000000002,0.12,0.12
13.11.2023 06:31:11.087 GMT-0800,145.823,145.70700000000002,0.12,0.12
13.11.2023 06:31:11.153 GMT-0800,145.813,145.70700000000002,0.0009,0.12
13.11.2023 06:31:15.149 GMT-0800,145.824,145.70600000000002,0.12,0.12
13.11.2023 06:31:15.206 GMT-0800,145.813,145.70700000000002,0.0009,0.12
13.11.2023 06:31:15.397 GMT-0800,145.853,145.70700000000002,0.12,0.12
13.11.2023 06:31:16.136 GMT-0800,145.854,145.756,0.12,0.0009
13.11.2023 06:31:16.940 GMT-0800,145.854,145.76600000000002,0.12,0.0009
13.11.2023 06:31:17.042 GMT-0800,145.844,145.776,0.12,0.12
13.11.2023 06:31:17.956 GMT-0800,145.853,145.77700000000002,0.12,0.12
13.11.2023 06:31:18.556 GMT-0800,145.934,145.826,0.12,0.0009
